file,cortar_extremidades,pre_processamento,contaminacao,best_n_components,rmse_cal,rmsecv,rmse_test,RPD,RER,r2_cal,r2_cv,r2_test,start_index,end_index
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,8,8.46,9.19,8.34,4.0,11.99,0.93,0.92,0.94,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.15,9,7.64,8.04,9.64,3.47,10.37,0.95,0.94,0.92,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.14,10,8.8,9.41,9.53,3.53,10.49,0.93,0.91,0.92,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,9,7.1,7.75,9.16,3.64,10.92,0.95,0.94,0.92,30,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.06,10,8.56,9.2,8.73,3.87,11.46,0.93,0.91,0.94,40,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.11,9,15.95,18.09,18.88,1.81,5.3,0.78,0.71,0.71,0,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.15,4,30.62,31.51,35.84,0.96,2.79,0.16,0.09,-0.01,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.17,6,27.05,28.59,29.17,1.17,3.43,0.38,0.3,0.27,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.13,10,7.61,8.54,10.2,3.31,9.8,0.95,0.93,0.91,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.08,2,32.15,32.62,32.78,1.04,3.05,0.09,0.04,0.1,20,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.01,10,8.42,10.65,10.27,3.31,9.74,0.94,0.9,0.91,20,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.07,9,6.28,6.51,9.74,3.45,10.27,0.96,0.96,0.92,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,7.29,7.88,8.8,3.86,11.36,0.95,0.94,0.94,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.06,7,7.04,6.97,8.12,4.12,12.31,0.95,0.94,0.94,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,10,6.52,7.39,9.31,3.47,10.74,0.96,0.94,0.92,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,8,7.25,7.69,9.1,3.66,10.99,0.95,0.94,0.93,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.13,8,7.27,7.93,10.77,3.11,9.29,0.95,0.94,0.9,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,5.78,6.36,9.47,3.53,10.56,0.97,0.96,0.92,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.14,10,7.84,8.63,9.84,3.41,10.16,0.94,0.93,0.92,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.17,9,15.47,17.73,17.42,1.96,5.74,0.8,0.73,0.73,0,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.11,4,29.7,30.93,31.93,1.08,3.13,0.23,0.15,0.19,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,6,8.68,9.64,8.86,3.64,11.28,0.93,0.89,0.93,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.08,9,9.94,11.04,8.39,4.06,11.91,0.92,0.89,0.94,90,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.15,8,13.69,14.58,17.26,1.97,5.79,0.83,0.8,0.76,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,10,10.66,12.16,15.65,2.14,6.39,0.9,0.86,0.79,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,7,7.45,7.63,7.71,4.4,12.98,0.95,0.94,0.95,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.12,7,7.08,7.36,9.1,3.61,10.99,0.95,0.94,0.92,80,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,8,7.25,7.69,9.1,3.66,10.99,0.95,0.94,0.93,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.07,6,7.61,8.7,8.48,3.98,11.79,0.95,0.93,0.94,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.2,10,10.67,11.62,12.39,2.67,8.07,0.89,0.87,0.87,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,8.99,9.64,7.59,4.38,13.17,0.93,0.91,0.95,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.14,10,7.5,7.75,9.09,3.71,11.0,0.95,0.94,0.93,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.17,9,13.56,14.56,15.71,2.19,6.36,0.85,0.82,0.79,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.11,9,9.1,9.87,10.98,3.09,9.11,0.93,0.91,0.9,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.01,8,8.06,8.58,8.78,3.86,11.39,0.94,0.93,0.94,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,9,7.99,8.71,8.02,4.15,12.47,0.94,0.93,0.94,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,9,6.68,7.13,9.12,3.7,10.97,0.96,0.95,0.94,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.01,10,8.02,8.65,8.72,3.89,11.46,0.94,0.93,0.94,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.07,6,8.66,9.57,8.13,4.13,12.3,0.93,0.92,0.94,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,8,7.25,7.69,9.1,3.66,10.99,0.95,0.94,0.93,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.1,9,6.97,7.54,7.46,4.48,13.41,0.96,0.95,0.95,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.11,9,9.1,9.87,10.98,3.09,9.11,0.93,0.91,0.9,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,10,11.71,13.29,14.39,2.31,6.95,0.87,0.83,0.82,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.17,9,13.56,14.56,15.71,2.19,6.36,0.85,0.82,0.79,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.11,9,9.28,9.7,9.83,3.46,10.18,0.92,0.91,0.92,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,9,16.46,18.22,18.3,1.86,5.46,0.77,0.71,0.72,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,9,10.0,10.92,8.43,4.02,11.87,0.91,0.89,0.94,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,5,8.23,8.34,6.4,4.99,15.63,0.93,0.93,0.96,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,10,8.15,8.68,9.56,3.54,10.46,0.94,0.93,0.93,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.01,9,7.13,7.88,8.77,3.87,11.4,0.95,0.94,0.94,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.07,6,8.66,9.57,8.13,4.13,12.3,0.93,0.92,0.94,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.12,7,14.9,15.86,16.41,2.07,6.1,0.81,0.78,0.77,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,6,8.43,8.77,6.63,5.03,15.09,0.93,0.92,0.96,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,9,7.13,7.77,11.37,2.92,8.79,0.95,0.94,0.89,10,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.17,9,13.56,14.56,15.71,2.19,6.36,0.85,0.82,0.79,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,9,16.46,18.22,18.3,1.86,5.46,0.77,0.71,0.72,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.18,10,12.17,13.79,12.66,2.61,7.9,0.86,0.81,0.86,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,10,13.99,16.3,15.14,2.2,6.6,0.82,0.75,0.79,20,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,5,8.23,8.34,6.4,4.99,15.63,0.93,0.93,0.96,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,6,8.43,8.77,6.63,5.03,15.09,0.93,0.92,0.96,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,9,8.98,9.62,7.57,4.5,13.22,0.93,0.91,0.95,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.19,10,5.33,5.63,10.91,3.03,9.16,0.97,0.97,0.9,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,10,8.15,8.68,9.56,3.54,10.46,0.94,0.93,0.93,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,9,7.13,7.77,11.37,2.92,8.79,0.95,0.94,0.89,10,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.17,10,11.53,12.91,13.78,2.41,7.26,0.88,0.85,0.82,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.18,8,13.54,14.83,16.2,2.13,6.17,0.84,0.8,0.79,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.17,7,8.61,10.04,9.53,3.37,10.49,0.93,0.89,0.91,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,5,8.27,8.28,7.67,4.16,13.05,0.93,0.93,0.94,110,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.1,9,17.2,19.66,17.73,1.92,5.64,0.74,0.66,0.74,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.17,10,10.39,11.1,13.33,2.5,7.5,0.9,0.88,0.84,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,8,7.38,7.49,8.64,3.92,11.58,0.95,0.94,0.94,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.12,6,6.51,7.15,10.35,3.22,9.66,0.96,0.95,0.9,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.1,6,6.25,6.84,9.99,3.35,10.01,0.96,0.96,0.91,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,5,8.23,8.34,6.4,4.99,15.63,0.93,0.93,0.96,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,6,8.43,8.77,6.63,5.03,15.09,0.93,0.92,0.96,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.17,10,7.29,7.6,10.11,3.3,9.89,0.95,0.95,0.91,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.05,7,14.39,15.29,15.17,2.25,6.59,0.81,0.79,0.82,30,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,10,8.36,8.78,9.5,3.57,10.53,0.94,0.92,0.93,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,7,7.45,7.63,7.71,4.4,12.98,0.95,0.94,0.95,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.1,9,8.33,9.75,8.87,3.75,11.28,0.94,0.91,0.93,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.17,5,7.61,8.09,8.47,3.9,11.81,0.95,0.93,0.93,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.12,9,8.98,9.85,10.96,3.1,9.12,0.93,0.91,0.89,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.12,6,6.51,7.15,10.35,3.22,9.66,0.96,0.95,0.9,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,8,7.93,8.44,7.3,4.6,13.69,0.94,0.93,0.96,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,10,11.71,13.29,14.39,2.31,6.95,0.87,0.83,0.82,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.17,10,11.53,12.91,13.78,2.41,7.26,0.88,0.85,0.82,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.18,8,13.54,14.83,16.2,2.13,6.17,0.84,0.8,0.79,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.1,9,17.2,19.66,17.73,1.92,5.64,0.74,0.66,0.74,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,5,8.23,8.34,6.4,4.99,15.63,0.93,0.93,0.96,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,6,8.43,8.77,6.63,5.03,15.09,0.93,0.92,0.96,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,8,7.93,8.44,7.3,4.6,13.69,0.94,0.93,0.96,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,7,7.45,7.63,7.71,4.4,12.98,0.95,0.94,0.95,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,9,9.19,9.96,9.69,3.5,10.32,0.92,0.9,0.93,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.13,10,8.44,9.66,10.46,3.23,9.56,0.94,0.91,0.91,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.12,6,6.51,7.15,10.35,3.22,9.66,0.96,0.95,0.9,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,8.32,8.89,11.11,3.07,9.0,0.94,0.92,0.9,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,9,8.39,9.15,9.16,3.71,10.91,0.94,0.92,0.93,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.18,10,12.17,13.79,12.66,2.61,7.9,0.86,0.81,0.86,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,8,8.55,9.07,9.88,3.33,10.12,0.93,0.92,0.91,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.2,7,7.8,9.17,9.93,3.28,10.07,0.94,0.91,0.91,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.09,9,15.01,17.41,16.38,2.06,6.1,0.8,0.73,0.77,30,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,5,8.23,8.34,6.4,4.99,15.63,0.93,0.93,0.96,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,6,8.43,8.77,6.63,5.03,15.09,0.93,0.92,0.96,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,10,7.59,8.29,7.94,4.27,12.59,0.95,0.93,0.95,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,8,7.8,8.37,6.39,5.26,15.66,0.94,0.93,0.97,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.1,8,7.68,8.21,11.26,2.97,8.88,0.95,0.94,0.89,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.13,10,8.44,9.66,10.46,3.23,9.56,0.94,0.91,0.91,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,8,8.55,9.07,9.88,3.33,10.12,0.93,0.92,0.91,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.2,5,7.64,8.24,8.44,3.8,11.85,0.94,0.92,0.93,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.12,7,7.9,9.48,10.56,3.12,9.47,0.94,0.91,0.9,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.18,10,12.17,13.79,12.66,2.61,7.9,0.86,0.81,0.86,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,8.32,8.89,11.11,3.07,9.0,0.94,0.92,0.9,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.09,9,15.01,17.41,16.38,2.06,6.1,0.8,0.73,0.77,30,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,10,8.56,9.65,10.37,3.27,9.65,0.94,0.91,0.91,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,8,7.8,8.37,6.39,5.26,15.66,0.94,0.93,0.97,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,5,8.23,8.34,6.4,4.99,15.63,0.93,0.93,0.96,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.09,6,8.43,8.77,6.63,5.03,15.09,0.93,0.92,0.96,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,10,7.59,8.29,7.94,4.27,12.59,0.95,0.93,0.95,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.13,9,7.61,8.08,9.54,3.54,10.48,0.95,0.94,0.92,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.2,6,8.27,9.19,9.89,3.28,10.11,0.93,0.91,0.91,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,8,8.55,9.07,9.88,3.33,10.12,0.93,0.92,0.91,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,10,8.56,9.65,10.37,3.27,9.65,0.94,0.91,0.91,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.06,6,8.97,10.05,9.63,3.51,10.39,0.93,0.89,0.92,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.18,8,8.36,8.91,8.87,3.68,11.28,0.93,0.91,0.93,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,9,13.55,14.92,11.86,2.86,8.43,0.84,0.8,0.88,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.13,9,7.19,8.0,9.08,3.71,11.01,0.95,0.94,0.93,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.06,8,9.13,11.02,9.47,3.57,10.56,0.92,0.88,0.93,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.14,8,6.84,7.34,9.23,3.55,10.83,0.96,0.94,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.0,10,8.2,8.83,11.22,3.03,8.91,0.94,0.93,0.9,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,5,8.8,8.96,6.67,4.8,14.98,0.92,0.91,0.96,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.05,9,7.55,8.48,6.93,4.87,14.44,0.95,0.93,0.96,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,7,7.0,7.29,8.53,3.99,11.72,0.95,0.95,0.94,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,8,6.31,7.03,10.05,3.22,9.95,0.96,0.95,0.91,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,10,7.27,9.54,10.06,3.33,9.94,0.95,0.91,0.91,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,7.15,7.47,9.79,3.48,10.22,0.95,0.94,0.92,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.11,5,8.15,8.8,9.76,3.41,10.24,0.94,0.92,0.92,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.14,8,6.84,7.34,9.23,3.55,10.83,0.96,0.94,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.16,8,8.4,8.86,9.38,3.5,10.66,0.93,0.92,0.92,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.14,10,7.32,8.23,11.83,2.85,8.46,0.95,0.93,0.88,0,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,10,8.56,9.65,10.37,3.27,9.65,0.94,0.91,0.91,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,9,9.86,10.63,9.07,3.76,11.03,0.91,0.9,0.93,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.18,4,30.19,31.19,32.47,1.06,3.08,0.21,0.14,0.17,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.0,10,8.65,9.4,11.88,2.86,8.42,0.93,0.92,0.89,30,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.06,7,12.27,12.76,14.79,2.3,6.76,0.87,0.85,0.82,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.17,5,8.23,8.34,6.4,4.99,15.63,0.93,0.93,0.96,70,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.03,7,7.0,7.29,8.53,3.99,11.72,0.95,0.95,0.94,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,9,9.86,10.63,9.07,3.76,11.03,0.91,0.9,0.93,10,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.06,10,7.46,8.55,9.3,3.66,10.75,0.95,0.93,0.93,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.11,5,7.97,8.57,7.58,4.38,13.19,0.94,0.93,0.95,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.14,9,8.0,8.66,10.5,3.15,9.53,0.94,0.92,0.9,20,180
