file,cortar_extremidades,pre_processamento,contaminacao,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,seed_accuracy_max,sensibility_mean,sensibility_std,sensibility_min,sensibility_max,specificity_mean,specificity_std,specificity_min,specificity_max,start_index,end_index
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,0.96,0.01,0.94,0.98,7,0.51,0.04,0.5,0.62,0.51,0.04,0.5,0.62,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,0.96,0.01,0.94,0.99,5,0.51,0.03,0.5,0.57,0.51,0.03,0.5,0.57,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.07,0.97,0.01,0.94,0.99,7,0.59,0.09,0.5,0.75,0.59,0.09,0.5,0.75,20,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,0.96,0.01,0.94,0.99,5,0.53,0.04,0.5,0.62,0.53,0.04,0.5,0.62,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.1,0.96,0.01,0.94,0.98,5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,0.96,0.01,0.95,0.98,5,0.5,0.02,0.5,0.55,0.5,0.02,0.5,0.55,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.02,0.96,0.01,0.94,0.99,5,0.51,0.03,0.5,0.58,0.51,0.03,0.5,0.58,30,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.14,0.96,0.01,0.94,0.98,7,0.51,0.04,0.5,0.62,0.51,0.04,0.5,0.62,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.15,0.96,0.01,0.94,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.14,0.96,0.01,0.94,0.97,3,0.51,0.03,0.5,0.58,0.51,0.03,0.5,0.58,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,0.96,0.01,0.94,0.99,5,0.51,0.03,0.49,0.57,0.51,0.03,0.49,0.57,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,0.96,0.01,0.95,0.98,3,0.5,0.02,0.5,0.55,0.5,0.02,0.5,0.55,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.14,0.96,0.01,0.94,0.98,7,0.51,0.04,0.5,0.62,0.51,0.04,0.5,0.62,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,0.96,0.01,0.94,0.99,5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,0.96,0.01,0.95,0.98,3,0.51,0.02,0.5,0.56,0.51,0.02,0.5,0.56,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.15,0.99,0.01,0.96,0.99,3,0.75,0.16,0.5,1.0,0.75,0.16,0.5,1.0,50,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.17,0.95,0.01,0.93,0.97,3,0.51,0.02,0.49,0.58,0.51,0.02,0.49,0.58,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.02,0.96,0.01,0.94,0.99,5,0.55,0.08,0.5,0.75,0.55,0.08,0.5,0.75,0,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.13,0.96,0.01,0.94,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.02,0.96,0.01,0.94,0.99,5,0.55,0.08,0.5,0.75,0.55,0.08,0.5,0.75,0,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,0.96,0.01,0.94,0.98,3,0.54,0.05,0.5,0.62,0.54,0.05,0.5,0.62,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,0.96,0.01,0.95,0.98,3,0.51,0.02,0.5,0.56,0.51,0.02,0.5,0.56,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,0.96,0.01,0.95,0.98,3,0.5,0.02,0.5,0.55,0.5,0.02,0.5,0.55,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,0.96,0.01,0.94,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,0.96,0.01,0.94,0.99,5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,0.96,0.01,0.95,0.98,7,0.63,0.07,0.49,0.74,0.63,0.07,0.49,0.74,30,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.09,0.96,0.01,0.95,0.98,5,0.52,0.04,0.5,0.62,0.52,0.04,0.5,0.62,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.18,0.98,0.01,0.95,0.99,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,10,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,0.95,0.02,0.91,0.97,3,0.52,0.03,0.49,0.58,0.52,0.03,0.49,0.58,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.13,0.96,0.01,0.94,0.98,3,0.54,0.05,0.5,0.62,0.54,0.05,0.5,0.62,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.09,0.96,0.01,0.95,0.98,5,0.52,0.04,0.5,0.62,0.52,0.04,0.5,0.62,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,0.96,0.01,0.95,0.98,5,0.5,0.02,0.49,0.55,0.5,0.02,0.49,0.55,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,0.96,0.01,0.95,0.98,7,0.51,0.02,0.5,0.56,0.51,0.02,0.5,0.56,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.13,0.96,0.01,0.94,0.98,7,0.52,0.04,0.5,0.62,0.52,0.04,0.5,0.62,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.14,0.97,0.01,0.94,0.98,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.18,0.98,0.01,0.96,0.99,3,0.52,0.05,0.5,0.67,0.52,0.05,0.5,0.67,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,0.96,0.01,0.94,0.99,5,0.51,0.02,0.5,0.57,0.51,0.02,0.5,0.57,10,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,0.96,0.01,0.94,0.99,5,0.51,0.03,0.5,0.57,0.51,0.03,0.5,0.57,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.03,0.96,0.01,0.93,0.98,5,0.55,0.05,0.48,0.62,0.55,0.05,0.48,0.62,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,0.98,0.01,0.96,1.0,3,0.69,0.15,0.5,1.0,0.69,0.15,0.5,1.0,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.09,0.96,0.01,0.95,0.98,3,0.52,0.03,0.49,0.57,0.52,0.03,0.49,0.57,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.13,0.96,0.01,0.94,0.98,7,0.52,0.04,0.5,0.62,0.52,0.04,0.5,0.62,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.03,0.96,0.01,0.93,0.98,5,0.55,0.05,0.48,0.62,0.55,0.05,0.48,0.62,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.1,0.95,0.02,0.91,0.97,3,0.52,0.03,0.49,0.58,0.52,0.03,0.49,0.58,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,0.96,0.01,0.95,0.97,3,0.5,0.02,0.49,0.55,0.5,0.02,0.49,0.55,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.02,0.96,0.01,0.94,0.99,5,0.51,0.03,0.5,0.57,0.51,0.03,0.5,0.57,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.09,0.96,0.01,0.95,0.98,7,0.51,0.02,0.5,0.56,0.51,0.02,0.5,0.56,20,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,0.96,0.01,0.95,0.98,5,0.5,0.02,0.49,0.55,0.5,0.02,0.49,0.55,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.02,0.97,0.01,0.94,0.99,5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,0.98,0.01,0.96,1.0,3,0.69,0.15,0.5,1.0,0.69,0.15,0.5,1.0,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.03,0.97,0.01,0.95,0.98,5,0.51,0.03,0.5,0.58,0.51,0.03,0.5,0.58,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,0.96,0.01,0.94,0.99,5,0.51,0.02,0.5,0.56,0.51,0.02,0.5,0.56,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,0.97,0.01,0.95,0.98,5,0.53,0.04,0.5,0.62,0.53,0.04,0.5,0.62,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.07,0.96,0.01,0.95,0.98,5,0.5,0.02,0.5,0.55,0.5,0.02,0.5,0.55,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.01,0.96,0.01,0.94,0.98,5,0.56,0.09,0.49,0.74,0.56,0.09,0.49,0.74,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,0.96,0.01,0.95,0.98,5,0.5,0.02,0.49,0.55,0.5,0.02,0.49,0.55,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.19,0.96,0.01,0.94,0.97,7,0.54,0.04,0.5,0.6,0.54,0.04,0.5,0.6,20,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.18,0.98,0.01,0.95,0.99,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.01,0.96,0.01,0.94,0.99,5,0.56,0.1,0.49,0.75,0.56,0.1,0.49,0.75,10,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.13,0.98,0.01,0.96,0.99,3,0.63,0.12,0.5,0.83,0.67,0.15,0.5,0.99,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,0.97,0.01,0.95,0.98,5,0.53,0.04,0.5,0.62,0.53,0.04,0.5,0.62,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,0.97,0.01,0.94,0.98,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.03,0.97,0.01,0.95,0.98,5,0.51,0.03,0.5,0.58,0.51,0.03,0.5,0.58,0,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.02,0.96,0.01,0.94,0.99,5,0.51,0.02,0.5,0.56,0.51,0.02,0.5,0.56,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,0.96,0.01,0.95,0.98,5,0.5,0.02,0.5,0.55,0.5,0.02,0.5,0.55,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,0.96,0.01,0.95,0.98,5,0.53,0.04,0.5,0.62,0.53,0.04,0.5,0.62,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.18,0.98,0.01,0.95,0.99,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.18,0.98,0.01,0.96,0.99,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.0,0.96,0.01,0.94,0.99,5,0.52,0.07,0.5,0.75,0.52,0.07,0.5,0.75,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,0.96,0.01,0.95,0.98,3,0.51,0.02,0.5,0.57,0.51,0.02,0.5,0.57,80,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.03,0.96,0.01,0.95,0.98,3,0.51,0.03,0.5,0.57,0.51,0.03,0.5,0.57,110,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.15,0.96,0.01,0.94,0.97,5,0.51,0.03,0.5,0.58,0.51,0.03,0.5,0.58,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,0.96,0.01,0.93,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.07,0.96,0.01,0.95,0.98,3,0.5,0.02,0.5,0.55,0.5,0.02,0.5,0.55,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.18,0.98,0.01,0.95,0.99,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.18,0.98,0.01,0.96,0.99,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.08,0.97,0.01,0.94,0.99,3,0.58,0.12,0.5,0.87,0.58,0.12,0.5,0.87,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.2,0.96,0.01,0.93,0.97,7,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,80,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.08,0.96,0.01,0.94,0.99,5,0.53,0.05,0.5,0.67,0.53,0.05,0.5,0.67,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,0.96,0.01,0.94,0.97,5,0.51,0.03,0.5,0.58,0.51,0.03,0.5,0.58,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,0.96,0.01,0.93,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.18,0.98,0.01,0.95,0.99,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,0.96,0.01,0.94,0.98,3,0.52,0.04,0.49,0.62,0.52,0.04,0.49,0.62,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.15,0.98,0.02,0.94,1.0,3,0.6,0.15,0.49,1.0,0.6,0.15,0.49,1.0,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,0.96,0.01,0.93,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.18,0.98,0.01,0.95,0.99,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.05,0.96,0.01,0.95,0.98,3,0.52,0.03,0.49,0.56,0.52,0.03,0.49,0.56,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,0.96,0.01,0.94,0.98,3,0.51,0.02,0.5,0.57,0.51,0.02,0.5,0.57,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.05,0.97,0.01,0.95,0.98,9,0.55,0.06,0.49,0.64,0.55,0.06,0.49,0.64,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.17,0.97,0.01,0.93,0.98,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.15,0.97,0.01,0.94,0.98,3,0.53,0.06,0.49,0.64,0.53,0.06,0.49,0.64,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,0.96,0.01,0.94,0.98,3,0.51,0.02,0.5,0.57,0.51,0.02,0.5,0.57,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.08,0.96,0.01,0.94,0.98,3,0.52,0.04,0.49,0.62,0.52,0.04,0.49,0.62,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.15,0.96,0.01,0.94,0.97,3,0.51,0.02,0.5,0.56,0.51,0.02,0.5,0.56,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,0.96,0.01,0.93,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.18,0.98,0.01,0.95,0.99,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.17,0.97,0.01,0.93,0.98,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.17,0.96,0.01,0.93,0.98,5,0.52,0.04,0.5,0.6,0.52,0.04,0.5,0.6,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.13,0.96,0.01,0.94,0.98,7,0.52,0.04,0.5,0.62,0.52,0.04,0.5,0.62,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.19,0.96,0.01,0.93,0.97,7,0.53,0.04,0.5,0.6,0.53,0.04,0.5,0.6,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.16,0.96,0.01,0.93,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.08,0.97,0.01,0.94,0.98,1,0.55,0.08,0.5,0.7,0.55,0.08,0.5,0.7,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,0.96,0.01,0.94,0.99,5,0.52,0.05,0.5,0.67,0.52,0.05,0.5,0.67,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.13,0.96,0.01,0.94,0.98,7,0.52,0.04,0.5,0.62,0.52,0.04,0.5,0.62,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.17,0.96,0.01,0.93,0.98,5,0.52,0.04,0.5,0.6,0.52,0.04,0.5,0.6,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.19,0.96,0.01,0.93,0.97,7,0.53,0.04,0.5,0.6,0.53,0.04,0.5,0.6,40,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.07,0.96,0.01,0.94,0.98,5,0.51,0.04,0.5,0.62,0.51,0.04,0.5,0.62,30,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.15,0.96,0.01,0.94,0.97,3,0.51,0.02,0.5,0.56,0.51,0.02,0.5,0.56,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.04,0.96,0.01,0.95,0.98,3,0.51,0.03,0.5,0.57,0.51,0.03,0.5,0.57,10,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,0.96,0.01,0.93,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.19,0.96,0.01,0.93,0.97,5,0.52,0.04,0.49,0.6,0.52,0.04,0.49,0.6,30,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.16,0.96,0.01,0.93,0.98,5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.03,0.97,0.01,0.95,0.98,3,0.53,0.04,0.5,0.6,0.53,0.04,0.5,0.6,0,130
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.15,0.96,0.01,0.94,0.98,5,0.5,0.0,0.49,0.5,0.5,0.0,0.49,0.5,30,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.2,0.96,0.01,0.93,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,50,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.13,0.96,0.01,0.94,0.97,5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,30,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.17,0.96,0.01,0.93,0.98,5,0.52,0.04,0.5,0.6,0.52,0.04,0.5,0.6,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + snv,0.16,0.97,0.01,0.93,0.98,5,0.52,0.04,0.5,0.62,0.52,0.04,0.5,0.62,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.13,0.96,0.01,0.94,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.19,0.96,0.01,0.93,0.97,3,0.51,0.03,0.5,0.6,0.51,0.03,0.5,0.6,0,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.06,0.96,0.01,0.95,0.98,3,0.5,0.02,0.5,0.55,0.5,0.02,0.5,0.55,0,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.15,0.96,0.01,0.94,0.97,3,0.51,0.02,0.5,0.56,0.51,0.02,0.5,0.56,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.18,0.96,0.01,0.93,0.97,3,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.16,0.96,0.01,0.93,0.98,5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1,0.18,0.96,0.01,0.93,0.97,7,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo,0.09,0.96,0.01,0.95,0.97,3,0.5,0.02,0.49,0.55,0.5,0.02,0.49,0.55,40,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.17,0.96,0.01,0.93,0.98,5,0.52,0.04,0.5,0.6,0.52,0.04,0.5,0.6,70,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.19,0.96,0.01,0.93,0.97,3,0.51,0.03,0.5,0.58,0.51,0.03,0.5,0.58,20,200
