file,cortar_extremidades,pre_processamento,contaminacao,best_n_components,rmse_cal,rmsecv,rmse_test,RPD,RER,r2_cal,r2_cv,r2_test,start_index,end_index
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.07,5,8.27,8.94,7.71,4.37,12.97,0.94,0.92,0.95,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.1,9,8.66,9.56,7.78,4.37,12.85,0.93,0.92,0.95,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.04,7,7.96,8.42,7.98,4.21,12.53,0.94,0.93,0.95,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.13,6,6.07,7.13,9.45,3.5,10.58,0.97,0.95,0.92,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.15,5,12.04,13.16,14.04,2.46,7.12,0.87,0.85,0.85,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.19,5,11.41,11.78,14.24,2.43,7.02,0.89,0.88,0.84,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.01,6,14.93,15.38,16.95,2.0,5.9,0.8,0.79,0.76,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.09,6,18.69,21.57,19.15,1.78,5.22,0.7,0.59,0.68,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.13,7,8.94,9.18,9.03,3.68,11.08,0.93,0.91,0.93,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal,0.15,10,6.91,7.77,10.3,3.27,9.71,0.96,0.94,0.91,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.04,1,31.28,32.43,35.74,0.94,2.8,0.06,-0.02,0.01,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.07,5,8.27,8.94,7.71,4.37,12.97,0.94,0.92,0.95,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.1,9,8.66,9.56,7.78,4.37,12.85,0.93,0.92,0.95,10,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.13,8,8.0,8.58,11.5,2.87,8.7,0.94,0.92,0.88,20,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.04,6,8.27,8.36,6.45,5.21,15.51,0.93,0.93,0.97,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.13,6,8.22,9.02,8.17,3.93,12.23,0.93,0.91,0.94,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.19,5,14.4,15.44,15.4,2.24,6.49,0.82,0.79,0.82,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + msc,0.01,9,7.9,8.78,10.67,3.17,9.37,0.94,0.93,0.91,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.09,6,14.9,15.55,14.13,2.36,7.08,0.8,0.78,0.82,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.01,7,17.74,20.48,21.99,1.54,4.55,0.72,0.62,0.6,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.01,3,31.1,32.79,40.98,0.83,2.44,0.14,0.03,-0.37,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + msc,0.04,1,31.93,32.45,36.03,0.93,2.78,0.02,-0.02,0.0,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + msc,0.03,3,31.16,32.45,35.14,0.96,2.85,0.1,0.01,0.04,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d1,0.16,8,7.71,8.5,10.4,3.15,9.62,0.94,0.93,0.91,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.07,6,8.89,9.03,4.81,6.91,20.8,0.93,0.91,0.98,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2,0.04,6,7.85,8.38,9.51,3.56,10.51,0.94,0.93,0.93,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.13,5,7.28,7.96,10.12,3.26,9.88,0.95,0.93,0.91,10,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.1,9,8.38,9.21,8.3,4.09,12.05,0.94,0.92,0.94,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal,0.0,10,7.79,8.23,10.02,3.39,9.98,0.95,0.94,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + msc,0.01,10,7.68,9.05,10.92,3.1,9.15,0.95,0.92,0.9,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.13,8,8.0,8.58,11.5,2.87,8.7,0.94,0.92,0.88,20,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.09,6,14.9,15.55,14.13,2.36,7.08,0.8,0.78,0.82,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d2 + snv,0.01,7,17.74,20.48,21.99,1.54,4.55,0.72,0.62,0.6,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + msc,0.06,2,31.13,31.62,36.7,0.92,2.72,0.12,0.08,-0.08,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + msc,0.0,7,7.11,7.99,10.59,3.21,9.45,0.95,0.94,0.91,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2 + snv,0.18,5,12.48,13.85,13.58,2.55,7.36,0.86,0.83,0.86,40,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.07,10,7.65,8.31,9.39,3.61,10.65,0.95,0.94,0.93,0,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + msc,0.1,7,8.07,8.33,7.66,4.25,13.05,0.94,0.92,0.95,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal,0.0,10,7.79,8.23,10.02,3.39,9.98,0.95,0.94,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + msc,0.1,1,32.93,33.32,33.45,1.0,2.99,0.03,-0.0,0.02,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + msc,0.0,6,7.48,8.25,10.98,3.09,9.11,0.95,0.93,0.9,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + msc,0.01,10,7.68,9.05,10.92,3.1,9.15,0.95,0.92,0.9,40,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.13,8,8.0,8.58,11.5,2.87,8.7,0.94,0.92,0.88,20,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.18,5,11.85,13.03,13.27,2.63,7.53,0.88,0.85,0.87,0,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.09,6,14.9,15.55,14.13,2.36,7.08,0.8,0.78,0.82,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.13,10,11.65,13.47,15.43,2.18,6.48,0.88,0.83,0.79,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + msc,0.06,5,28.28,29.63,30.23,1.13,3.31,0.28,0.2,0.26,60,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.07,10,7.8,8.29,9.06,3.76,11.04,0.95,0.94,0.93,60,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.14,7,8.46,9.36,10.93,3.01,9.15,0.93,0.91,0.89,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal,0.0,10,7.79,8.23,10.02,3.39,9.98,0.95,0.94,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1,0.05,9,7.29,8.25,8.43,3.99,11.86,0.95,0.94,0.94,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,9,9.77,10.46,8.91,3.82,11.22,0.92,0.9,0.93,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.01,9,8.73,9.48,10.03,3.39,9.97,0.93,0.92,0.92,20,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.18,5,11.84,13.05,13.14,2.64,7.61,0.88,0.84,0.87,0,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.13,8,8.36,8.71,9.98,3.34,10.02,0.94,0.92,0.91,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo,0.03,9,9.26,9.83,10.09,3.36,9.91,0.92,0.91,0.92,40,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.07,9,7.49,7.87,9.55,3.56,10.47,0.95,0.94,0.92,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.01,10,11.29,12.6,14.6,2.33,6.85,0.89,0.86,0.82,100,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,9,9.77,10.46,8.91,3.82,11.22,0.92,0.9,0.93,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal,0.0,10,7.79,8.23,10.02,3.39,9.98,0.95,0.94,0.92,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d1 + msc,0.07,2,32.4,33.39,35.6,0.96,2.81,0.1,0.04,-0.07,10,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.13,7,7.17,8.78,11.89,2.83,8.41,0.95,0.93,0.88,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.14,7,9.59,9.96,8.95,3.66,11.17,0.91,0.9,0.93,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + snv,0.13,8,6.82,8.6,10.24,3.25,9.77,0.96,0.92,0.91,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.18,6,11.92,13.45,15.0,2.31,6.66,0.88,0.84,0.83,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1,0.13,8,6.09,6.6,12.01,2.76,8.33,0.96,0.96,0.88,20,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.03,5,8.71,9.31,8.42,4.02,11.88,0.93,0.91,0.95,50,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.03,10,17.52,20.97,22.89,1.49,4.37,0.72,0.59,0.59,0,110
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.16,7,7.44,9.16,10.96,3.02,9.12,0.95,0.92,0.89,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc,0.1,9,10.06,10.85,8.36,4.07,11.96,0.91,0.89,0.94,50,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.03,6,8.62,9.22,8.18,4.14,12.22,0.93,0.91,0.95,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + snv,0.14,7,9.59,9.96,8.95,3.66,11.17,0.91,0.9,0.93,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.07,9,7.49,7.87,9.55,3.56,10.47,0.95,0.94,0.92,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal,0.13,10,8.07,9.21,9.18,3.67,10.89,0.94,0.92,0.93,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + snv,0.0,7,7.77,8.95,11.3,3.01,8.85,0.95,0.92,0.9,0,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.16,7,7.44,9.16,10.96,3.02,9.12,0.95,0.92,0.89,20,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.13,7,7.17,8.78,11.89,2.83,8.41,0.95,0.93,0.88,10,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + msc,0.13,2,31.79,32.26,35.0,0.96,2.86,0.09,0.06,-0.03,50,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.18,5,12.42,13.66,14.79,2.36,6.76,0.87,0.83,0.83,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + snv,0.12,10,7.14,9.29,9.61,3.45,10.41,0.95,0.91,0.92,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d1 + snv,0.13,6,14.29,15.61,15.01,2.3,6.66,0.83,0.79,0.81,20,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.01,5,31.54,36.0,35.81,0.95,2.79,0.12,-0.16,-0.07,70,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.03,6,8.62,9.22,8.18,4.14,12.22,0.93,0.91,0.95,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal,0.14,10,8.19,9.06,9.8,3.45,10.21,0.94,0.92,0.92,60,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.14,8,8.96,10.95,10.71,3.11,9.34,0.93,0.89,0.9,20,140
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo,0.12,9,8.24,8.81,8.92,3.8,11.22,0.94,0.93,0.93,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + snv,0.07,7,8.43,9.77,8.73,3.84,11.45,0.94,0.91,0.93,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,snv,0.19,10,4.59,5.02,12.57,2.56,7.96,0.98,0.97,0.85,10,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.08,6,15.04,16.21,14.73,2.33,6.79,0.81,0.77,0.81,50,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.18,5,12.42,13.66,14.79,2.36,6.76,0.87,0.83,0.83,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2 + msc,0.13,1,32.89,33.63,35.18,0.97,2.84,0.05,-0.03,-0.02,20,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.01,6,8.22,9.17,8.95,3.79,11.17,0.94,0.92,0.93,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + msc,0.01,1,33.36,33.74,34.9,0.97,2.87,0.01,-0.02,0.0,50,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.19,5,7.97,7.81,7.97,3.98,12.54,0.93,0.93,0.94,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.03,5,8.71,9.31,8.39,4.04,11.92,0.93,0.91,0.95,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + snv,0.07,7,8.43,9.77,8.73,3.84,11.45,0.94,0.91,0.93,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2,0.14,6,8.46,10.0,9.97,3.33,10.03,0.93,0.9,0.91,20,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.18,4,13.26,13.96,15.06,2.27,6.64,0.84,0.81,0.82,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.08,6,15.04,16.21,14.73,2.33,6.79,0.81,0.77,0.81,50,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + msc,0.01,1,33.32,33.72,34.54,0.98,2.9,0.01,-0.01,0.01,50,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.02,5,14.73,15.16,16.15,2.11,6.19,0.8,0.79,0.79,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.03,5,8.71,9.31,8.39,4.04,11.92,0.93,0.91,0.95,90,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.19,5,7.97,7.81,7.97,3.98,12.54,0.93,0.93,0.94,40,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + snv,0.07,7,8.43,9.77,8.73,3.84,11.45,0.94,0.91,0.93,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.18,4,13.26,13.96,15.06,2.27,6.64,0.84,0.81,0.82,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + d1 + snv,0.08,6,15.04,16.21,14.73,2.33,6.79,0.81,0.77,0.81,50,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.19,9,4.68,6.15,10.56,3.12,9.47,0.98,0.96,0.9,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1 + snv,0.15,10,16.34,19.29,19.0,1.8,5.26,0.76,0.66,0.71,10,120
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + msc,0.0,1,33.3,33.6,35.05,0.97,2.85,0.0,-0.04,0.01,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.19,10,5.35,6.88,10.41,3.16,9.6,0.97,0.95,0.91,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.03,7,7.55,7.73,8.12,4.16,12.32,0.95,0.94,0.95,40,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + snv,0.07,7,8.43,9.77,8.73,3.84,11.45,0.94,0.91,0.93,60,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.19,9,4.68,6.15,10.56,3.12,9.47,0.98,0.96,0.9,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.18,4,13.26,13.96,15.06,2.27,6.64,0.84,0.81,0.82,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + msc,0.14,10,7.83,8.75,6.67,4.9,14.99,0.94,0.92,0.96,20,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d2 + msc,0.13,6,9.12,9.71,6.72,4.92,14.89,0.92,0.89,0.96,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + snv,0.1,8,8.32,8.73,8.35,3.93,11.98,0.93,0.92,0.94,30,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + msc,0.13,8,9.34,10.02,8.33,4.03,12.01,0.92,0.9,0.94,20,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d1 + snv,0.03,8,8.3,9.03,8.81,3.81,11.35,0.93,0.92,0.94,40,170
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,d1 + snv,0.1,8,7.44,7.89,7.7,4.27,12.99,0.95,0.93,0.95,30,220
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2,0.19,6,7.03,8.03,9.5,3.28,10.52,0.95,0.93,0.91,60,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.19,9,4.68,6.15,10.56,3.12,9.47,0.98,0.96,0.9,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.18,4,13.26,13.96,15.06,2.27,6.64,0.84,0.81,0.82,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.03,8,12.4,14.01,15.59,2.19,6.41,0.86,0.82,0.81,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + d2 + msc,0.15,1,32.77,33.52,35.37,0.97,2.83,0.05,-0.02,0.01,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + msc,0.04,4,30.68,31.47,36.07,0.95,2.77,0.13,0.07,0.02,0,180
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.2,8,13.22,14.38,14.87,2.23,6.73,0.84,0.81,0.8,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,msc,0.11,7,6.71,6.61,8.97,3.61,11.15,0.96,0.95,0.93,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.18,6,7.4,8.14,6.96,4.74,14.37,0.95,0.92,0.96,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.19,4,13.14,14.04,15.32,2.24,6.53,0.85,0.82,0.81,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + snv,0.04,6,13.85,14.42,15.51,2.21,6.45,0.82,0.8,0.82,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.17,5,8.49,8.45,6.9,4.7,14.49,0.93,0.92,0.95,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.18,6,7.4,8.14,6.96,4.74,14.37,0.95,0.92,0.96,100,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.17,5,8.49,8.45,6.9,4.7,14.49,0.93,0.92,0.95,80,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d2,0.03,8,8.5,10.39,10.67,3.18,9.37,0.93,0.9,0.91,40,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + snv,0.11,6,13.4,13.96,13.99,2.46,7.15,0.84,0.83,0.84,90,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + snv,0.2,4,13.55,14.37,14.87,2.3,6.73,0.84,0.82,0.82,60,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + snv,0.19,7,13.94,14.87,13.8,2.4,7.25,0.82,0.79,0.83,70,190
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + msc,0.04,4,29.37,30.56,33.27,1.02,3.01,0.19,0.11,0.16,90,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d1 + snv,0.02,7,13.14,13.61,13.73,2.48,7.28,0.85,0.83,0.85,90,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + smo + d2 + msc,0.13,2,32.41,33.64,35.38,0.98,2.83,0.1,0.01,-0.01,10,150
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d1,0.17,7,7.47,7.79,7.8,4.12,12.82,0.95,0.93,0.94,100,210
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,smo + d2,0.18,5,7.61,8.16,7.42,4.42,13.48,0.94,0.93,0.95,80,230
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + scal + d2,0.02,7,9.55,10.79,10.43,3.25,9.59,0.92,0.89,0.91,90,200
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,mc + smo + d2 + msc,0.13,2,32.19,33.11,34.88,0.99,2.87,0.12,0.04,0.01,30,160
/home/barbon/Python/AutoSpectraEngine/auto_spectra_engine/datasets/NIR1.csv,False,scal + msc,0.2,4,24.92,25.93,28.51,1.18,3.51,0.43,0.38,0.33,90,210
